HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,HostNeighborhood,HostListingCount
3197009,Keith & Mario,2012-08-08,N/A,t,North Delridge,3
556097,Elena,2011-05-04,N/A,f,Capitol Hill,1
24693226,Prashant,2014-12-10,N/A,f,,1
19992117,Nora,2014-08-14,100%,t,Ballard,2
780837,Judith,2011-07-05,N/A,t,Rainier Beach,2
13759287,Ed/Gretchen,2014-04-01,N/A,f,Mount Baker,2
15448291,Tucker,2014-05-12,N/A,f,Greenwood,1
23468824,Dominick,2014-11-07,100%,t,Fremont,1
6120181,Suzanne And Craig,2013-04-27,100%,t,Wallingford,2
20521336,Dave,2014-08-25,N/A,f,,1
484596,Kym,2011-04-04,N/A,f,South Lake Union,1
21574650,Dylan,2014-09-20,100%,f,Alki,2
9707521,Daniel,2013-10-29,N/A,f,Belltown,1
149902,Robert,2010-06-22,N/A,f,Madrona,2
25417834,Markus And Melissa,2014-12-31,N/A,t,Queen Anne,1
9019531,Derek,2013-09-23,N/A,t,Minor,2
25547379,Fern,2015-01-03,100%,t,Victory Heights,1
25616243,Sarah,2015-01-04,100%,t,Green Lake,1
25636571,Ben,2015-01-05,N/A,t,Lower Queen Anne,1
25746073,Shawna,2015-01-07,N/A,t,Fremont,1
25816390,Susannah,2015-01-08,100%,t,Montlake,3
10420224,Shirin,2013-12-04,N/A,f,Greenwood,1
534305,Laurie,2011-04-25,100%,t,,1
6421859,Rosemary,2013-05-16,100%,t,Phinney Ridge,2
25971312,Kanjin,2015-01-11,100%,t,International District,4
25999682,Coleen,2015-01-12,N/A,f,First Hill,1
25355782,Jessica,2014-12-29,N/A,t,Stevens,1
26032511,Tracy,2015-01-13,100%,t,Queen Anne,2
10194168,Hollis,2013-11-22,100%,t,Queen Anne,1
24148567,Marilyn,2014-11-25,83%,f,Belltown,6
15502197,Kimberley,2014-05-14,100%,t,Minor,8
25963725,Emily,2015-01-11,N/A,f,High Point,1
9555983,Dennis,2013-10-21,90%,t,Portage Bay,2
26435828,Matt,2015-01-20,N/A,f,Minor,1
1826258,Anutham,2012-02-28,N/A,f,Capitol Hill,3
26553618,Annalisa,2015-01-22,100%,t,Ballard,1
26475960,David,2015-01-21,100%,f,Bryant,9
26513643,Linh,2015-01-22,100%,t,Rainier View,2
179626,Susan,2010-07-24,N/A,t,,1
3279326,Matt,2012-08-16,N/A,f,Queen Anne,1
27003863,Mariana,2015-01-31,100%,t,Victory Heights,2
27128557,Louis & Kevin,2015-02-02,100%,t,Minor,4
27054652,Dan,2015-02-01,100%,t,North Delridge,1
13004337,Joe & Shannon,2014-03-10,100%,t,Broadview,1
2287724,Peggy,2012-05-04,100%,t,North Admiral,2
1870462,Amy & Sean,2012-03-06,100%,t,Minor,2
27656377,Alex,2015-02-12,N/A,f,Wallingford,1
27663401,Manlio,2015-02-12,100%,t,Maple Leaf,1
6746292,Susie,2013-06-05,100%,t,Belltown,5
13166509,Edgar,2014-03-15,N/A,f,,0
27322459,Drew,2015-02-06,100%,t,Lower Queen Anne,2
25274592,Kassy,2014-12-27,100%,f,Ballard,1
15823970,Linda,2014-05-21,100%,t,North Delridge,1
5464287,Kelly,2013-03-14,100%,f,North Admiral,1
27606550,Christine,2015-02-11,N/A,f,Queen Anne,1
27919460,Princeton,2015-02-17,100%,f,Stevens,1
19783937,Marya,2014-08-10,N/A,f,Madrona,2
27967988,Robert,2015-02-18,N/A,f,Capitol Hill,1
10952315,Camille,2014-01-01,N/A,f,Queen Anne,1
26232234,Jen,2015-01-17,N/A,f,Central Business District,2
11613383,Brady,2014-01-24,100%,t,University District,2
5976835,Susannah,2013-04-17,N/A,f,Columbia City,1
28375755,Barbara,2015-02-26,100%,t,Ballard,1
28379912,Daniel James,2015-02-26,90%,f,Ravenna,11
6195485,Stefanie,2013-05-02,N/A,f,Capitol Hill,1
28529868,Xinwei,2015-02-28,N/A,f,Greenwood,1
28653007,Andrew,2015-03-02,100%,f,Fremont,3
26630462,Gretchen & Sidney,2015-01-24,100%,t,Madrona,1
6587854,Aliza,2013-05-26,100%,t,Roosevelt,1
16685525,Trish,2014-06-11,N/A,f,Capitol Hill,1
11839982,Rebecca,2014-02-01,100%,t,Green Lake,1
29071188,Khrystyna,2015-03-09,100%,f,Pinehurst,1
22890326,Shuxuan,2014-10-23,N/A,f,Laurelhurst,1
2696775,Elfriede,2012-06-20,80%,t,Greenwood,2
5420191,Honora,2013-03-11,100%,t,Minor,1
28007250,Brittney,2015-02-19,N/A,f,,1
22372266,Sarah,2014-10-10,100%,t,Queen Anne,2
4610250,Elyse And Earl,2013-01-06,100%,t,Columbia City,2
5072241,Jennifer,2013-02-13,100%,f,Queen Anne,1
3751963,Alan & Katence,2012-10-03,N/A,t,Ballard,2
29884019,Dana,2015-03-23,N/A,t,Harrison/Denny-Blaine,1
5382803,Paul,2013-03-09,N/A,f,,1
22071593,Brian,2014-10-03,N/A,f,,1
30030857,Deb,2015-03-26,N/A,f,Fremont,1
20046375,Hila,2014-08-15,92%,t,Atlantic,2
30115945,Nick,2015-03-27,100%,t,Seward Park,1
673805,Amy,2011-06-07,67%,t,Ravenna,2
25243138,Mat,2014-12-26,N/A,f,North Beacon Hill,1
26607215,Sydney,2015-01-23,N/A,f,Mathews Beach,1
30550537,Terry,2015-04-03,100%,t,Phinney Ridge,2
29824474,Rachael,2015-03-22,100%,t,Belltown,1
2661374,Rachel,2012-06-17,N/A,f,Fremont,1
53050,Robert,2009-11-10,100%,t,Ballard,1
4784535,Diana And Brian,2013-01-20,100%,f,Roosevelt,1
31036041,Marlee,2015-04-11,100%,f,The Junction,3
31037494,Silvia,2015-04-11,N/A,f,Queen Anne,1
23169254,Jessica,2014-10-31,100%,t,North Admiral,1
4634468,Amy,2013-01-08,N/A,f,Alki,1
30745896,Zhehai,2015-04-07,N/A,f,,1
31032387,Susan,2015-04-11,N/A,f,Capitol Hill,1
4694909,Kevin,2013-01-14,N/A,f,Fremont,1
31551373,Tipsy The Tiny,2015-04-19,100%,t,,1
19598332,Reid,2014-08-06,100%,t,Fremont,3
31730119,Alex,2015-04-22,0%,f,Pike Place Market,1
13566271,Gene,2014-03-26,100%,f,Queen Anne,3
4193,Jessica,2008-11-10,N/A,t,Dunlap,2
31751507,Rex,2015-04-22,100%,t,Pike Place Market,3
13042181,Kim,2014-03-11,100%,t,Minor,1
20695413,Harry,2014-08-29,100%,t,Gatewood,2
2334189,Tracy,2012-05-09,100%,t,Ballard,1
7488822,Bernard,2013-07-15,100%,t,Greenwood,1
1747753,Annette,2012-02-13,N/A,t,North Beacon Hill,1
32005391,Veronica,2015-04-26,100%,f,Columbia City,1
32008173,Amanda,2015-04-26,N/A,f,Fremont,1
32069664,Jessica,2015-04-27,100%,t,North Beacon Hill,2
4160438,Evan,2012-11-15,100%,t,East Village,2
7556974,Peggy,2013-07-17,100%,t,Wallingford,1
32169894,Laurie,2015-04-29,100%,t,View Ridge,1
32238651,Michael,2015-04-30,N/A,f,Capitol Hill,1
8957443,Marisa & Tony,2013-09-20,N/A,f,Roosevelt,1
32426630,Kevin,2015-05-02,100%,t,Ballard,1
32546254,Sierra,2015-05-04,N/A,f,Green Lake,2
924853,David,2011-08-05,N/A,f,Madrona,1
32099252,Kristin,2015-04-28,100%,f,Belltown,1
15436286,Kati,2014-05-12,N/A,f,Minor,1
32532664,Isaiah,2015-05-03,N/A,f,Capitol Hill,1
32552913,P.H.,2015-05-04,100%,f,Bryant,1
28763024,Yoyo,2015-03-04,45%,f,North Beacon Hill,18
32276233,Gretchen,2015-04-30,N/A,f,Capitol Hill,1
7219180,Julie,2013-07-01,N/A,t,Capitol Hill,1
3303221,Alykhan,2012-08-19,80%,f,Capitol Hill,1
27215994,Jonathan,2015-02-04,N/A,f,Queen Anne,1
32932119,Tori,2015-05-08,100%,t,Bitter Lake,2
15980816,Emily And Chris,2014-05-25,N/A,f,Columbia City,1
32940818,Joe,2015-05-09,N/A,t,Capitol Hill,4
33147763,Tracy,2015-05-11,N/A,f,Queen Anne,2
13370163,Zach,2014-03-21,N/A,f,Eastlake,3
1890330,Kristjan,2012-03-09,N/A,f,Greenwood,1
4540222,Stina,2012-12-31,100%,t,Wallingford,1
8280295,Zachary,2013-08-20,100%,t,Harrison/Denny-Blaine,1
33236866,Jonathon,2015-05-12,N/A,f,North Beach/Blue Ridge,1
7118717,Karen,2013-06-25,N/A,f,Montlake,1
32132489,Wenya,2015-04-28,N/A,f,University District,1
2052160,Ruth,2012-04-02,N/A,f,Queen Anne,1
11884158,Jodi,2014-02-02,N/A,f,Greenwood,1
7719433,Ashton,2013-07-25,N/A,f,Fremont,1
26130164,Alex,2015-01-14,N/A,t,Queen Anne,2
2487471,Guru,2012-05-28,N/A,f,University District,1
33367198,Mark And Marti,2015-05-14,100%,f,Ballard,1
13309620,Craig,2014-03-19,N/A,t,Capitol Hill,1
32377507,Hugo,2015-05-01,100%,t,Fremont,3
2593671,Eric,2012-06-10,100%,t,Greenwood,1
6807326,Jenny,2013-06-08,100%,t,Minor,5
25520296,Craig And John,2015-01-02,100%,t,Leschi,1
33271187,Jared,2015-05-13,N/A,f,Ballard,1
4540636,Tri,2012-12-31,40%,f,Green Lake,2
5040298,Bev,2013-02-10,100%,t,Wallingford,1
34200049,Kay,2015-05-25,95%,t,Columbia City,3
34219060,Cody,2015-05-25,N/A,t,Portage Bay,3
29934463,Roger,2015-03-24,100%,t,,1
9843873,Leo,2013-11-06,33%,f,North Beacon Hill,1
34392395,Sam,2015-05-27,N/A,f,Queen Anne,2
28930932,Katherine,2015-03-07,N/A,f,Gatewood,1
17740302,Analisa,2014-07-06,100%,t,Mathews Beach,1
8056060,James,2013-08-09,100%,t,Lower Queen Anne,3
34605512,Linda,2015-05-30,100%,t,Ravenna,1
30049045,Tim And Christy,2015-03-26,100%,t,Fremont,2
34409892,Tianliang,2015-05-28,N/A,f,University District,1
26861553,Eileen,2015-01-28,N/A,t,Stevens,1
34779932,Marc,2015-06-01,100%,t,Madison Park,3
20765151,Elizabeth,2014-08-31,100%,t,Crown Hill,1
34859303,Judy,2015-06-02,100%,t,Greenwood,1
1691632,Lacy,2012-02-02,100%,f,Ravenna,1
34953514,Jeffrey,2015-06-03,100%,t,Magnolia,1
34994802,Marian,2015-06-04,100%,f,Wallingford,1
35001718,Tina,2015-06-04,100%,t,Genesee,1
35017566,Diann,2015-06-04,100%,t,Victory Heights,1
3078136,Elizabeth,2012-07-27,100%,t,North Admiral,1
35097157,You You,2015-06-05,N/A,f,Wallingford,1
3252192,Danyale,2012-08-13,N/A,f,Minor,1
1782420,Carolyn And James,2012-02-20,100%,t,Wallingford,1
5887608,Ryan & Taylor,2013-04-12,N/A,f,Wallingford,1
12237174,Chris,2014-02-14,N/A,f,Leschi,1
35242626,Michael,2015-06-07,N/A,f,Wedgewood,1
33515006,Andrew,2015-05-16,N/A,t,Magnolia,2
28066144,Jeanne,2015-02-20,N/A,f,Seward Park,1
1891850,Bob,2012-03-09,N/A,f,Mathews Beach,1
2695710,Matt,2012-06-20,N/A,f,Genesee,2
769622,Gil,2011-07-02,N/A,f,Capitol Hill,2
7728376,Jarad,2013-07-25,N/A,f,Central Business District,1
35492206,Matthew,2015-06-10,N/A,f,Capitol Hill,1
35566596,Nick,2015-06-11,88%,f,The Junction,2
17986403,Blair,2014-07-12,100%,t,Minor,2
5091410,Mumtaz,2015-06-11,100%,t,North Admiral,2
8414513,Jared,2013-08-26,N/A,t,Broadview,1
14386120,John,2014-04-17,N/A,t,Minor,3
3969704,Anna,2012-10-25,100%,t,,2
707754,Molly And Chris,2011-06-16,100%,t,Fremont,1
12648641,Jamie,2014-02-27,N/A,t,Magnolia,1
35909495,Lawrence,2015-06-15,N/A,f,Capitol Hill,1
29051256,Eve And Katrina,2015-03-09,N/A,f,Belltown,29
34872403,Sameer,2015-06-02,N/A,t,Ballard,1
24786046,Shawn,2014-12-13,100%,t,Ballard,2
14057215,Ingrid,2014-04-08,N/A,f,Fremont,1
36373396,Greg,2015-06-21,100%,t,Fauntleroy,1
13877700,Jeff,2014-04-04,N/A,f,Pike Place Market,1
4343945,Megan,2015-06-25,N/A,f,Ballard,1
14098675,Alison,2014-04-09,100%,t,,2
9746094,Beth,2013-10-31,N/A,f,Fremont,1
28770702,Mercy,2015-03-04,100%,t,Ballard,7
685350,Robert,2011-06-10,N/A,f,Queen Anne,1
18947211,John,2014-07-26,100%,t,Belltown,3
33203690,Kim,2015-05-12,100%,t,Harrison/Denny-Blaine,1
10936741,Barbara & Andy,2014-01-01,100%,t,Seward Park,1
36964583,Kevin,2015-06-28,100%,f,Atlantic,3
36944932,Joel,2015-06-28,N/A,f,Magnolia,1
19660299,Daniel And Teresa,2014-08-08,100%,t,Bitter Lake,1
2822168,Jarred,2012-07-03,N/A,f,Eastlake,1
6223513,Siri,2013-05-04,N/A,f,Olympic Hills,3
10347841,Allison,2013-11-30,N/A,f,,2
37101658,Heberto,2015-06-30,100%,f,Minor,2
37151043,Jessica,2015-06-30,100%,f,Capitol Hill,3
4532827,Dani,2012-12-30,N/A,f,Ballard,2
7376011,Barbara,2013-07-09,100%,t,Queen Anne,1
24798041,Don,2014-12-13,N/A,f,,1
37283489,Debbie,2015-07-02,100%,t,Belltown,3
33610698,Alejandra,2015-05-17,100%,f,Magnolia,2
9742904,Patrick,2013-10-31,N/A,f,First Hill,1
37349992,John & Bridget,2015-07-02,100%,t,North Admiral,1
37461306,Rory,2015-07-04,100%,t,University District,2
4496068,Chris,2012-12-26,N/A,f,Capitol Hill,1
15288819,Neil,2014-05-09,N/A,t,Licton Springs,3
37723023,Deb,2015-07-06,N/A,f,Magnolia,1
10104021,Jiang,2013-11-18,100%,t,Madrona,1
37795322,Mie,2015-07-07,100%,t,Cedar Park,1
37801519,Jackie,2015-07-07,100%,t,North Beach/Blue Ridge,1
37373833,Minh-Chau,2015-07-03,N/A,t,Minor,1
37883624,Jason,2015-07-08,N/A,t,Capitol Hill,1
26713142,Mary,2015-01-26,N/A,f,Atlantic,1
5720753,Nick,2013-04-01,N/A,f,Green Lake,1
724729,Tania,2011-06-20,100%,f,Ravenna,3
36633617,Angie,2015-06-24,N/A,f,,1
37952534,Scott And Delmis,2015-07-09,N/A,t,University District,2
1538243,William & Lia,2011-12-27,N/A,f,Greenwood,1
26017435,Roger,2015-01-12,100%,t,North Admiral,1
32134569,Kathleen,2015-04-28,100%,t,Columbia City,1
38034415,Kristen,2015-07-09,N/A,t,Magnolia,1
38090170,Bobby,2015-07-10,100%,t,Stevens,1
34656171,Sharon,2015-05-31,100%,t,North Admiral,1
38153873,Jennifer,2015-07-11,100%,t,Seward Park,1
38271728,Emily,2015-07-12,100%,t,Minor,1
3131486,Liza,2012-08-01,N/A,f,Stevens,1
17597607,Nicole,2014-07-03,N/A,f,Queen Anne,1
28715163,Julie,2015-03-03,N/A,f,University District,2
38387186,Jennifer,2015-07-13,100%,t,Bryant,2
38407350,Lisa,2015-07-13,N/A,f,Green Lake,2
13621927,Tracy,2014-03-28,100%,f,Columbia City,1
38474213,Jessie,2015-07-14,95%,t,Minor,1
16640359,Darren,2014-06-10,N/A,f,Capitol Hill,1
38502645,Ron,2015-07-14,100%,t,Alki,1
14057208,Houssam,2014-04-08,N/A,t,Phinney Ridge,1
38514732,Lars,2015-07-14,100%,t,Ravenna,2
11604512,Helen,2015-07-15,N/A,t,Mount Baker,1
14196478,Rick,2014-04-12,N/A,f,,1
38607259,Megan,2015-07-15,N/A,f,Wallingford,1
38176125,Kenny,2015-07-11,N/A,f,,1
28648670,Andy & Nerissa,2015-03-02,N/A,f,Queen Anne,1
1119024,Marin,2011-09-06,N/A,t,Columbia City,2
7911180,Linsey,2013-08-03,100%,t,Phinney Ridge,1
7274409,Kelly,2013-07-04,100%,t,Ravenna,1
4335914,Chasten,2012-12-05,100%,t,South Lake Union,3
7251494,Amy,2013-07-02,100%,t,Columbia City,1
16063650,Sarah & Mark,2014-05-27,100%,t,The Junction,2
8899401,Bob,2013-09-17,N/A,f,,1
39243231,Meg And Seamus,2015-07-22,N/A,f,Queen Anne,1
12951431,Michael,2014-03-09,100%,t,Capitol Hill,1
26736911,Elizabeth,2015-01-26,100%,t,Minor,1
38023946,Katie,2015-07-09,N/A,f,University District,1
12456569,Ryan,2014-02-21,N/A,f,Queen Anne,1
39456755,Jenifer,2015-07-24,50%,f,Maple Leaf,1
28230503,Ben,2015-02-23,N/A,t,Minor,1
6645576,Janet,2013-05-29,100%,t,Gatewood,1
13835487,Eric,2014-04-02,N/A,f,Capitol Hill,1
39525512,Cristina,2015-07-25,100%,f,Seward Park,1
39607395,Elizabeth,2015-07-26,N/A,f,Capitol Hill,1
1183674,Lisa,2011-09-20,100%,t,Mount Baker,2
9029689,Monica,2013-09-24,N/A,f,,1
3740080,Ted & Lisa,2012-10-02,100%,t,North Admiral,1
39663044,Nicolas,2015-07-27,N/A,f,Laurelhurst,1
39772105,Tom,2015-07-28,N/A,f,Stevens,1
39549545,Alex,2015-07-25,N/A,f,Phinney Ridge,1
10981612,Jeffrey,2014-01-03,N/A,f,Capitol Hill,1
12194562,Kazami,2014-02-12,N/A,t,Atlantic,3
18017462,Sara,2014-07-12,N/A,t,,1
36654052,Jeremy,2015-06-24,N/A,f,North Beacon Hill,1
2683918,Ravi,2012-06-19,N/A,f,Capitol Hill,1
2777369,Angela,2012-06-29,100%,t,North Beacon Hill,2
6170760,Sam,2013-04-30,N/A,f,Queen Anne,2
39401590,Brian,2015-07-24,100%,t,,1
13424313,Magnhild,2014-03-22,100%,t,Maple Leaf,1
5137566,Bonnie,2013-02-18,N/A,f,Ballard,3
40122496,David,2015-07-31,100%,t,Ballard,3
13960065,Alan,2014-04-06,N/A,t,,3
40215306,Katie,2015-08-01,100%,t,,1
9835237,Gabriela,2013-11-05,N/A,f,North Admiral,1
3286649,Michael,2012-08-17,100%,t,The Junction,5
5011779,Karin,2013-02-08,N/A,f,Magnolia,1
36057637,Martha,2015-06-17,100%,t,Lower Queen Anne,4
40321471,Li,2015-08-02,N/A,f,University District,1
25667285,Daniel,2015-01-05,N/A,f,Crown Hill,1
40398665,Mariluz,2015-08-03,N/A,f,Magnolia,2
5721704,Martin,2013-04-01,N/A,f,Capitol Hill,1
9060841,Ruby,2013-09-25,100%,t,West Loop/Greektown,3
7635437,Keith,2013-07-21,N/A,f,Buckman,1
40437727,Petra,2015-08-03,100%,t,Wallingford,2
8663396,Alvin,2013-09-06,N/A,t,,1
18051211,Lauren & Patrick,2014-07-13,N/A,t,High Point,1
301107,Perry,2010-11-27,N/A,f,North Beacon Hill,5
10558142,James,2013-12-11,100%,f,First Hill,8
398005,Trevor,2011-02-18,N/A,t,Fremont,1
40716728,Brittany & Daniel,2015-08-06,N/A,t,The Junction,1
40817652,Danielle,2015-08-07,N/A,f,Lower Queen Anne,1
40885963,Michael Sierota And,2015-08-08,100%,t,Queen Anne,1
20983122,Michael,2014-09-05,N/A,f,,1
40894788,Melissa,2015-08-08,N/A,f,Greenwood,1
7491359,Stephen,2013-07-15,N/A,f,Wallingford,1
30979808,Anastasia,2015-04-10,N/A,t,Crown Hill,1
2594393,Shay,2012-06-10,90%,t,Tzafon Yashan,4
41056418,Andy And Betty,2015-08-10,100%,t,North Beacon Hill,1
3378506,Dash,2012-08-26,N/A,f,Capitol Hill,1
16966680,Sam,2014-06-18,50%,f,Stevens,1
1675559,Dan,2012-01-30,N/A,f,Minor,1
27322552,Garrett,2015-02-06,N/A,f,Eastlake,3
41193990,Julia,2015-08-11,100%,t,Stevens,1
32859994,Linda,2015-05-07,N/A,f,Phinney Ridge,1
25973628,Kip,2015-01-12,N/A,t,,2
41431805,Meeka And Tony,2015-08-14,100%,t,Broadview,1
12967352,Meghan,2014-03-09,N/A,f,North Admiral,1
41487433,Jose,2015-08-14,N/A,f,Capitol Hill,1
1645336,Lisa,2012-01-24,N/A,t,Ballard,1
14343317,Lacy,2014-04-16,N/A,f,North Beacon Hill,2
12737162,Ciara,2014-03-02,N/A,f,Lower Queen Anne,1
10809703,Kelsey,2013-12-25,100%,t,Green Lake,1
4181260,Joe,2012-11-18,100%,t,The Junction,2
39703249,Chris,2015-07-27,100%,f,Magnolia,1
41775435,Mehrit,2015-08-18,N/A,f,Mount Baker,3
527224,Wally & Ela,2011-04-22,N/A,f,Eastlake,1
37062229,Jenny,2015-06-29,N/A,f,Ravenna,1
1393266,Mark,2011-11-10,N/A,t,Stevens,2
33615607,G,2015-05-18,N/A,f,Ballard,1
26322633,Megan,2015-01-18,100%,f,Maple Leaf,1
41935728,Shane,2015-08-19,N/A,f,Central Business District,1
40433574,Sarah,2015-08-03,N/A,f,Capitol Hill,1
11904909,Ashley,2014-02-03,N/A,f,Wallingford,1
15312585,Tania,2014-05-09,50%,t,Haller Lake,2
41006774,Henry,2015-08-10,N/A,f,Capitol Hill,1
20435133,Matt,2014-08-23,100%,f,Maple Leaf,2
42244097,Ken,2015-08-23,N/A,f,Wallingford,1
4930653,Pablo,2013-02-01,N/A,f,Belltown,1
6531875,Rich,2013-05-22,100%,t,Genesee,5
42393640,Jonelle,2015-08-24,100%,t,Magnolia,2
24934878,Molly,2014-12-17,N/A,f,,1
42494222,Aaron,2015-08-25,N/A,f,Capitol Hill,1
42419614,Chase,2015-08-24,N/A,f,First Hill,1
4071088,David,2012-11-05,N/A,t,Fremont,1
5992456,Hannah,2013-04-18,N/A,f,Queen Anne,2
42415214,Jay,2015-08-24,100%,t,North Admiral,1
5040711,Steve,2013-02-10,N/A,f,Fremont,1
32725444,Keith,2015-05-06,N/A,f,,1
35408303,Fabio,2015-06-09,N/A,f,Windermere,1
42931985,Josh,2015-08-30,N/A,t,North Delridge,1
8802134,Cara,2013-09-12,90%,t,University District,4
16882707,Wazhma,2014-06-16,N/A,f,Minor,1
43225269,Holly,2015-09-02,100%,t,Alki,2
34238325,Pamela,2015-05-26,100%,t,Rainier Beach,1
919431,Patty,2011-08-04,N/A,f,Seward Park,1
43281593,Ann,2015-09-03,N/A,f,,3
33940698,Turnkey Vacation Rentals,2015-05-21,N/A,f,Atlantic,1
1551432,Tiffany,2011-12-30,100%,f,,1
22680126,Sally,2014-10-18,N/A,f,Magnolia,1
43526078,Jeremy,2015-09-06,N/A,f,Bryant,1
15178583,Jennifer,2015-09-06,100%,t,Ballard,2
43629609,Om,2015-09-07,50%,f,Minor,3
43689477,Sarah,2015-09-08,N/A,t,High Point,2
35563669,Priscilla,2015-06-11,100%,t,,1
3236051,Soumya (SK),2012-08-12,100%,f,Belltown,5
43483497,Sumie,2015-09-06,N/A,f,Stevens,1
43770930,Mike,2015-09-09,N/A,f,Magnolia,1
8481644,Katha,2013-08-28,N/A,f,,1
43798906,Terry,2015-09-09,100%,t,Genesee,3
43812747,Gina,2015-09-09,N/A,f,Magnolia,1
2316284,Leah,2012-05-07,N/A,f,,1
805729,Sid,2011-07-11,100%,f,,2
44186779,Maggie,2015-09-14,100%,t,Maple Leaf,3
20565615,Brett,2014-08-26,N/A,f,Phinney Ridge,1
8203540,Shannon,2013-08-16,100%,t,Fauntleroy,1
32522941,Gayle,2015-05-03,100%,t,Belltown,3
3464503,Cathy,2012-09-03,100%,f,First Hill,1
44340751,Susan,2015-09-16,100%,t,Wallingford,1
658155,Joe,2011-06-02,100%,t,Madrona,11
42640004,Nicholas And Rebecca,2015-08-26,91%,t,Phinney Ridge,5
394231,Sonny,2011-02-16,100%,f,Greenwood,3
806262,Joneil,2011-07-11,75%,f,Seward Park,3
3719815,Beth,2012-09-30,100%,f,Leschi,1
34923136,Noelle,2015-06-03,N/A,f,,2
30804330,David,2015-04-07,100%,t,Montlake,3
44801828,Kelli,2015-09-22,N/A,f,Stevens,1
3502513,Jennifer,2012-09-07,100%,t,Queen Anne,1
44846373,Kevin,2015-09-22,N/A,f,Belltown,1
17978322,Matthew,2014-07-11,N/A,f,Licton Springs,2
42146727,Alison And Crai,2015-08-21,N/A,t,Wallingford,1
25138851,Mary,2014-12-23,75%,f,Green Lake,1
43022479,Leith,2015-08-31,0%,f,Dunlap,1
45107493,Seattle,2015-09-25,75%,t,Queen Anne,2
45211267,Chipalo,2015-09-27,N/A,t,Minor,2
41402752,Kendall,2015-08-13,100%,t,Laurelhurst,1
45313817,Nicholas,2015-09-28,N/A,f,Stevens,1
9152620,Matt,2013-09-30,N/A,f,Fremont,1
29755473,Roy,2015-03-21,100%,t,,1
34946797,Linda & Peter,2015-06-03,100%,t,Columbia City,1
38370991,Joel And Sarah,2015-07-13,100%,t,Ballard,1
13200167,Kumail,2014-03-16,100%,f,Belltown,3
41178788,Ronda,2015-08-11,N/A,f,Seaview,1
45189332,Shawn,2015-09-27,100%,t,Minor,3
1744441,Daniel,2012-02-13,N/A,f,Fremont,1
45601796,Mike,2015-10-02,N/A,t,Capitol Hill,1
43163792,Eleanor,2015-09-02,N/A,t,Queen Anne,1
12832332,Kara,2014-03-05,N/A,f,Fremont,1
45680524,Hsiu,2015-10-03,83%,f,First Hill,2
5474268,Maya,2013-03-15,100%,t,Meadowbrook,1
42627942,Hannah,2015-08-26,0%,t,Greenwood,3
10553813,Erin,2013-12-10,N/A,t,Mount Baker,1
27628925,Emmett,2015-02-12,N/A,f,North Beacon Hill,1
6097842,Brittain,2013-04-26,100%,f,Queen Anne,1
1883991,Kirsten,2012-03-08,N/A,f,Greenwood,2
2766687,Karen,2012-06-27,N/A,f,Bryant,1
3265476,Regina & Bo,2012-08-15,100%,t,North Admiral,4
1254153,Johnny,2011-10-06,100%,t,North Beacon Hill,1
46108145,Mary,2015-10-08,100%,t,Phinney Ridge,1
3329218,Andrew And Amanda,2012-08-21,N/A,t,,1
33698546,Stone,2015-05-18,N/A,f,South Lake Union,1
46312004,Crystal,2015-10-11,N/A,f,Mount Baker,1
5976789,Toby,2013-04-17,N/A,f,Madrona,1
10952526,Terry & Kate,2014-01-01,100%,f,North Delridge,1
28291167,Keri,2015-02-24,N/A,t,,1
46380536,Susan,2015-10-12,N/A,f,Gatewood,1
18687921,Tim,2014-07-22,100%,t,Ballard,1
46428878,Curtis,2015-10-13,100%,t,Licton Springs,2
1608733,Beantown,2012-01-15,100%,f,San Pedro,4
2074144,Julie & George,2012-04-05,N/A,f,Columbia City,1
21935332,Khanie,2014-09-29,N/A,f,Capitol Hill,1
46630739,Ty,2015-10-15,N/A,f,Belltown,1
11984004,Molly,2014-02-06,N/A,t,Roosevelt,1
986445,Tri,2011-08-17,100%,t,Capitol Hill,5
46675077,Susanna,2015-10-16,N/A,f,Queen Anne,1
46754122,Elizabeth,2015-10-17,N/A,f,,1
27811196,Imran,2015-02-15,N/A,f,Columbia City,1
964658,Marina,2011-08-13,N/A,f,Wallingford,1
3954802,Omar,2012-10-23,N/A,f,,1
47064683,Brook And Cat,2015-10-20,100%,t,North Beacon Hill,2
29133654,Muna,2015-03-10,N/A,t,Ballard,2
47106886,Florence,2015-10-21,N/A,f,Stevens,1
68155,Lori,2010-01-06,N/A,f,Queen Anne,1
47151070,Jennifer,2015-10-21,N/A,f,Wallingford,1
11949338,Laila,2014-02-04,100%,t,,1
46533195,Kelly,2015-10-14,N/A,t,,1
16975412,Alicia,2014-06-19,N/A,f,Minor,3
30653236,Allison,2015-04-05,100%,t,,2
47428920,Kevin & Susan,2015-10-25,N/A,t,Alki,1
12420261,Kari,2014-02-20,N/A,t,Mount Baker,3
5820099,Forest And Andy,2013-04-07,100%,t,Capitol Hill,8
3761409,Julianne,2012-10-04,N/A,f,Queen Anne,1
19469036,Joe,2014-08-04,N/A,f,Eastlake,1
47588576,Will,2015-10-27,N/A,f,Capitol Hill,1
47593725,Kelly,2015-10-27,N/A,f,Columbia City,2
21149225,Anne&Erik,2014-09-09,100%,t,Ballard,1
